what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754424228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754424322
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754427807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754428572
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754487603
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283754489635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754493775
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283754498603
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754507072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754511557
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754522025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754522025
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754522150
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754584135
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283754588478
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754625385
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283754626541
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754627744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754744838
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283754748572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754754900
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754754900
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754754978
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754763994
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754781838
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754797010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754849275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754855119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754860978
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754866650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754876072
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283754902603
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283754906478
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283754962619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754985025
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283754995557
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283754996275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283755001150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755003822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755004869
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755006244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755010369
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755017557
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755018307
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755118150
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755119760
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755146838
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755149322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755179103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755199228
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755202103
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755203103
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755204041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755235119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755235932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755235932
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755236010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755252541
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755253900
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1283755270057
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755271557
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755307807
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755339525
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755343119
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755373947
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755396322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755410119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755421432
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755422353
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1283755436666
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755437338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755443478
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1283755446447
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755447197
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755458947
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755461557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755468510
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755475275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755483338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755487947
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755491385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755502307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755721072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755731572
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755740338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755746775
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755822822
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755832072
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755866010
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755870400
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1283755877682
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755882728
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755883432
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755884463
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283755885447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1283755886853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755890619
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283755915557
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283755917447
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283755996640
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756011643
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756051837
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756058135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756100096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756167639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756175828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756175828
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756175907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756182189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756255983
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756290737
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756308722
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756326224
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756338756
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756414432
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756458169
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756498250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756500375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756501469
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756532049
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756533284
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756546503
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756549863
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756577598
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756579036
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756588271
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756629178
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756630240
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756646053
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756665350
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756666288
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756684319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756707038
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756707992
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756718711
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756724758
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756725867
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756732070
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756746945
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756753555
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283756772540
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1283756775805
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756776493
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756797165
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756801353
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756801915
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756802493
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1283756802993
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756803118
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756803931
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756804540
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1283756805322
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756813619
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756814541
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1283756814587
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1283756818275
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756818353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756826853
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756833510
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756833588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756843338
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756845635
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756845713
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756852026
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756856213
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756871385
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756874932
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1283756879698
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.VariableView",1283756885526
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283756889698
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugView",1283756906651
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Terminate",1283756906761
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1283756908948
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283756908964
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283756909932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757350763
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757352279
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757384935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757527952
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283757541248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757543045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757544233
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283757547061
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757558217
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283757566670
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283757567748
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757580514
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283757585108
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283757586030
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757587311
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283757592202
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283757596608
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757601483
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283757605092
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283757606936
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757615358
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757615358
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757615436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757914233
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283757914889
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283757924217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758129405
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758147170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758151389
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283758167952
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758171045
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758180639
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758210264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758217264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758241702
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758269170
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283758276061
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1283758286592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758334295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758334389
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1283758338998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1283758339686
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758344170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1283758345327
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1283758362577
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1283758362764
